NATUREZA,TITULO,ANO,PAIS,IDIOMA,NOME-DO-CANDIDATO,CODIGO_INSTITUICAO,NOME-DA-INSTITUICAO,NOME-DO-CURSO,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Graduação,Otimização da Alocação de Promotores no Varejo,2019,Brasil,Português,Guilherme Damasceno da Cruz Gouveia de Carvalho,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Otimização de recursos no planejamento de cardápios institucionais para pacientes com doeças renal crônica: Uma abordagem utilizando o modelo de progamação linear,2019,Brasil,Português,Renan Alves dos Santos,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Implantação de um novo modelo de sistema de produção: Um estudo de caso sobre o mapeamento do fluxo de valor em uma marmoaria,2019,Brasil,Português,Amanda Silva de Oliveira,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Implementação de geração fotovotaica em consumidores residenciais: Estudo de caso,2019,Brasil,Português,Jayne Oliveira de Araújo,JM1U00000000,Centro Universitário Boa Viagem,Engenharia Elétrica,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,"MODELANDO A PANDEMIA DE COVID-19 E IMPLEMENTAÇÃO DE INTERVENÇÕES EM MASSA, NO ESTADO DE PERNAMBUCO",2021,Brasil,Português,Leonardo Castelo Branco de Melo,000100000991,CESAR School,Bacharelado em Ciência da Computação,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Criatividade e Design Social: Influências e Contribuições,2015,Brasil,Português,Iara Câmara Bezerra,2100000009,Universidade Federal de Pernambuco,Design,5756448621189624,Rafael Rattes Lima Rocha de Aguiar,Aguiar,"RATTES, R. A.",Recife,PE,"Doutorando em Design (UFPE), docente dos cursos de Bacharelado e Especialização (DIPAD), docente e vice-coordenador do Mestrado Profissional em Design da C.E.S.A.R. School (Recife-PE). Membro do NDE do curso de Bacharel em Design da C.E.S.A.R. School. Atuou como professor dos cursos de Design de Interiores e Arquitetura &amp; Urbanismo da Faculdade de Ciências Humanas - ESUDA, além de ter sido professor substituto do curso de Design (UFPE) no Centro Acadêmico do Agreste - Caruaru-PE. É mestre em Design pela Universidade Federal de Pernambuco. Graduado em Design pela Universidade Federal de Pernambuco. Formado no curso técnico de Design de Interiores pelo SENAC-PE.  Fundador do BI/OS, obtendo experiência com startup na área de arquitetura e design, além de ampla atuação por anos em escritórios de arquitetura na cidade do Recife e Caruaru. Atualmente tem interesse em pesquisas de Design de Produto e Arquitetura com foco em Interfaces Ubíquas, Biomimética, Metadesign, Design de Interfaces, Experiência do Usuário, IoT, Design de Interação, Emergência, Fabricação Digital e Design social.",19-09-2022,,https://orcid.org/0000-0003-0143-0371
Graduação,Processo Projetual: um comparativo entre projeto 2D e plataforma BIM,2017,Brasil,Português,Anderson José Alves de Lima,294500000000,Faculdade de Ciências Humanas Esuda,Arquitetura e Urbanismo,5756448621189624,Rafael Rattes Lima Rocha de Aguiar,Aguiar,"RATTES, R. A.",Recife,PE,"Doutorando em Design (UFPE), docente dos cursos de Bacharelado e Especialização (DIPAD), docente e vice-coordenador do Mestrado Profissional em Design da C.E.S.A.R. School (Recife-PE). Membro do NDE do curso de Bacharel em Design da C.E.S.A.R. School. Atuou como professor dos cursos de Design de Interiores e Arquitetura &amp; Urbanismo da Faculdade de Ciências Humanas - ESUDA, além de ter sido professor substituto do curso de Design (UFPE) no Centro Acadêmico do Agreste - Caruaru-PE. É mestre em Design pela Universidade Federal de Pernambuco. Graduado em Design pela Universidade Federal de Pernambuco. Formado no curso técnico de Design de Interiores pelo SENAC-PE.  Fundador do BI/OS, obtendo experiência com startup na área de arquitetura e design, além de ampla atuação por anos em escritórios de arquitetura na cidade do Recife e Caruaru. Atualmente tem interesse em pesquisas de Design de Produto e Arquitetura com foco em Interfaces Ubíquas, Biomimética, Metadesign, Design de Interfaces, Experiência do Usuário, IoT, Design de Interação, Emergência, Fabricação Digital e Design social.",19-09-2022,,https://orcid.org/0000-0003-0143-0371
Graduação,Um estudo sobre o uso das superfícies cônicas aplicadas na arquitetura,2016,Brasil,Português,Sunamyta Sueyne Santana Vieira,294500000000,Faculdade de Ciências Humanas Esuda,Arquitetura e Urbanismo,5756448621189624,Rafael Rattes Lima Rocha de Aguiar,Aguiar,"RATTES, R. A.",Recife,PE,"Doutorando em Design (UFPE), docente dos cursos de Bacharelado e Especialização (DIPAD), docente e vice-coordenador do Mestrado Profissional em Design da C.E.S.A.R. School (Recife-PE). Membro do NDE do curso de Bacharel em Design da C.E.S.A.R. School. Atuou como professor dos cursos de Design de Interiores e Arquitetura &amp; Urbanismo da Faculdade de Ciências Humanas - ESUDA, além de ter sido professor substituto do curso de Design (UFPE) no Centro Acadêmico do Agreste - Caruaru-PE. É mestre em Design pela Universidade Federal de Pernambuco. Graduado em Design pela Universidade Federal de Pernambuco. Formado no curso técnico de Design de Interiores pelo SENAC-PE.  Fundador do BI/OS, obtendo experiência com startup na área de arquitetura e design, além de ampla atuação por anos em escritórios de arquitetura na cidade do Recife e Caruaru. Atualmente tem interesse em pesquisas de Design de Produto e Arquitetura com foco em Interfaces Ubíquas, Biomimética, Metadesign, Design de Interfaces, Experiência do Usuário, IoT, Design de Interação, Emergência, Fabricação Digital e Design social.",19-09-2022,,https://orcid.org/0000-0003-0143-0371
Graduação,Proposta de Artefato Habitacional e sua possível configuração no contexto de assentamentos para refugiados,2018,Brasil,Português,Carolina Franco Figueroa,2100000009,Universidade Federal de Pernambuco,Design,5756448621189624,Rafael Rattes Lima Rocha de Aguiar,Aguiar,"RATTES, R. A.",Recife,PE,"Doutorando em Design (UFPE), docente dos cursos de Bacharelado e Especialização (DIPAD), docente e vice-coordenador do Mestrado Profissional em Design da C.E.S.A.R. School (Recife-PE). Membro do NDE do curso de Bacharel em Design da C.E.S.A.R. School. Atuou como professor dos cursos de Design de Interiores e Arquitetura &amp; Urbanismo da Faculdade de Ciências Humanas - ESUDA, além de ter sido professor substituto do curso de Design (UFPE) no Centro Acadêmico do Agreste - Caruaru-PE. É mestre em Design pela Universidade Federal de Pernambuco. Graduado em Design pela Universidade Federal de Pernambuco. Formado no curso técnico de Design de Interiores pelo SENAC-PE.  Fundador do BI/OS, obtendo experiência com startup na área de arquitetura e design, além de ampla atuação por anos em escritórios de arquitetura na cidade do Recife e Caruaru. Atualmente tem interesse em pesquisas de Design de Produto e Arquitetura com foco em Interfaces Ubíquas, Biomimética, Metadesign, Design de Interfaces, Experiência do Usuário, IoT, Design de Interação, Emergência, Fabricação Digital e Design social.",19-09-2022,,https://orcid.org/0000-0003-0143-0371
Graduação,Uma Proposta de Taxonomia de Casos de Teste de Software de Caixa Preta,2019,Brasil,Português,Rodrigo Cunha Alves Moreira,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,5862330768739698,Ana Paula Carvalho Cavalcanti Furtado,Furtado,"CAVALCANTI, A. P. C.;FURTADO, ANA PAULA CAVALCANTI;FURTADO, ANA;CARVALHO CAVALCANTI, ANA PAULA;FURTADO, ANA PAULA;FURTADO, ANA PAULA C. CAVALCANTI;PAULA FURTADO, ANA;FURTADO, ANA PAULA C.",São Luis,MA,"Doutora em Ciência da Computação pela  pela Universidade Federal de Pernambuco, Graduada em Ciências da Computação pela Universidade Estadual do Ceará - UECE e Mestre em Ciências da Computação também pela Universidade Federal de Pernambuco - UFPE. Tem experiência aplicada em TIC com ênfase em Engenharia de Software, atuando principalmente nos seguintes temas: teste, análise e projeto de sistemas, qualidade de software, processo de desenvolvimento de software, gerência de projetos, educação corporativa e avaliação do processo e produto. Durante o doutorado, teve a oportunidade de desenvolver sua pesquisa na Open University - Inglaterra, onde pode aprofundar os conhecimentos práticos da automação de teste em empresas do Reino Unido, consolidando a visão sistemática para a abordagem de sua pesquisa de doutorado. Com mais de 15 anos de prática no mercado, já atuou em empresas de pequeno, médio e grande porte. Consultora de processos e melhoria da qualidade do SOFTEX/Recife, com foco no MPT.Br e MPS.Br. Professora da Universidade Federal Rural de Pernambuco - UFRPE e também professora convidada dos programas de mestrado e doutorado da CESAR SCHOOL.",20-04-2022,Centro de Tecnologia de Software para Exportação do Recife,https://orcid.org/0000-0002-5439-5314
Graduação,Guidelines Análise de Viabilidade da Automação de Teste,2019,Brasil,Português,Tamires Pereira da Silva,33800000001,Universidade Federal Rural de Pernambuco,,5862330768739698,Ana Paula Carvalho Cavalcanti Furtado,Furtado,"CAVALCANTI, A. P. C.;FURTADO, ANA PAULA CAVALCANTI;FURTADO, ANA;CARVALHO CAVALCANTI, ANA PAULA;FURTADO, ANA PAULA;FURTADO, ANA PAULA C. CAVALCANTI;PAULA FURTADO, ANA;FURTADO, ANA PAULA C.",São Luis,MA,"Doutora em Ciência da Computação pela  pela Universidade Federal de Pernambuco, Graduada em Ciências da Computação pela Universidade Estadual do Ceará - UECE e Mestre em Ciências da Computação também pela Universidade Federal de Pernambuco - UFPE. Tem experiência aplicada em TIC com ênfase em Engenharia de Software, atuando principalmente nos seguintes temas: teste, análise e projeto de sistemas, qualidade de software, processo de desenvolvimento de software, gerência de projetos, educação corporativa e avaliação do processo e produto. Durante o doutorado, teve a oportunidade de desenvolver sua pesquisa na Open University - Inglaterra, onde pode aprofundar os conhecimentos práticos da automação de teste em empresas do Reino Unido, consolidando a visão sistemática para a abordagem de sua pesquisa de doutorado. Com mais de 15 anos de prática no mercado, já atuou em empresas de pequeno, médio e grande porte. Consultora de processos e melhoria da qualidade do SOFTEX/Recife, com foco no MPT.Br e MPS.Br. Professora da Universidade Federal Rural de Pernambuco - UFRPE e também professora convidada dos programas de mestrado e doutorado da CESAR SCHOOL.",20-04-2022,Centro de Tecnologia de Software para Exportação do Recife,https://orcid.org/0000-0002-5439-5314
Graduação,Avaliação de efetividade da execução de casos de testes,2019,Brasil,Português,Pedro Pires Barreto,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,5862330768739698,Ana Paula Carvalho Cavalcanti Furtado,Furtado,"CAVALCANTI, A. P. C.;FURTADO, ANA PAULA CAVALCANTI;FURTADO, ANA;CARVALHO CAVALCANTI, ANA PAULA;FURTADO, ANA PAULA;FURTADO, ANA PAULA C. CAVALCANTI;PAULA FURTADO, ANA;FURTADO, ANA PAULA C.",São Luis,MA,"Doutora em Ciência da Computação pela  pela Universidade Federal de Pernambuco, Graduada em Ciências da Computação pela Universidade Estadual do Ceará - UECE e Mestre em Ciências da Computação também pela Universidade Federal de Pernambuco - UFPE. Tem experiência aplicada em TIC com ênfase em Engenharia de Software, atuando principalmente nos seguintes temas: teste, análise e projeto de sistemas, qualidade de software, processo de desenvolvimento de software, gerência de projetos, educação corporativa e avaliação do processo e produto. Durante o doutorado, teve a oportunidade de desenvolver sua pesquisa na Open University - Inglaterra, onde pode aprofundar os conhecimentos práticos da automação de teste em empresas do Reino Unido, consolidando a visão sistemática para a abordagem de sua pesquisa de doutorado. Com mais de 15 anos de prática no mercado, já atuou em empresas de pequeno, médio e grande porte. Consultora de processos e melhoria da qualidade do SOFTEX/Recife, com foco no MPT.Br e MPS.Br. Professora da Universidade Federal Rural de Pernambuco - UFRPE e também professora convidada dos programas de mestrado e doutorado da CESAR SCHOOL.",20-04-2022,Centro de Tecnologia de Software para Exportação do Recife,https://orcid.org/0000-0002-5439-5314
